time,longitude,latitude,Ktemp
1989-11-01 9:00:00,286,40.75,288.3594
1989-11-02 9:00:00,286,40.75,283.45682
1989-11-03 9:00:00,286,40.75,283.4013
1989-11-04 9:00:00,286,40.75,277.97296
1989-11-05 9:00:00,286,40.75,280.71027
1989-11-06 9:00:00,286,40.75,284.8498
1989-11-07 9:00:00,286,40.75,283.33734
1989-11-08 9:00:00,286,40.75,285.58868
1989-11-09 9:00:00,286,40.75,288.1484
1989-11-10 9:00:00,286,40.75,282.09433
1989-11-11 9:00:00,286,40.75,281.07883
1989-11-12 9:00:00,286,40.75,284.5367
1989-11-13 9:00:00,286,40.75,280.78436
1989-11-14 9:00:00,286,40.75,286.42413
1989-11-15 9:00:00,286,40.75,290.04004
1989-11-16 9:00:00,286,40.75,290.5442
1989-11-17 9:00:00,286,40.75,278.8415
1989-11-18 9:00:00,286,40.75,277.40866
1989-11-19 9:00:00,286,40.75,275.0887
1989-11-20 9:00:00,286,40.75,279.65662
1989-11-21 9:00:00,286,40.75,278.6428
1989-11-22 9:00:00,286,40.75,271.76385
1989-11-23 9:00:00,286,40.75,271.97906
1989-11-24 9:00:00,286,40.75,269.08844
1989-11-25 9:00:00,286,40.75,272.55988
1989-11-26 9:00:00,286,40.75,279.0067
1989-11-27 9:00:00,286,40.75,278.72794
1989-11-28 9:00:00,286,40.75,283.19244
1989-11-29 9:00:00,286,40.75,277.37943
1989-11-30 9:00:00,286,40.75,272.36713
1989-12-01 9:00:00,286,40.75,273.84357
1989-12-02 9:00:00,286,40.75,269.75485
1989-12-03 9:00:00,286,40.75,274.02066
1989-12-04 9:00:00,286,40.75,266.96506
1989-12-05 9:00:00,286,40.75,270.30264
1989-12-06 9:00:00,286,40.75,273.7402
1989-12-07 9:00:00,286,40.75,275.8831
1989-12-08 9:00:00,286,40.75,268.26315
1989-12-09 9:00:00,286,40.75,267.2921
1989-12-10 9:00:00,286,40.75,268.9287
1989-12-11 9:00:00,286,40.75,272.5654
1989-12-12 9:00:00,286,40.75,272.13498
1989-12-13 9:00:00,286,40.75,271.23596
1989-12-14 9:00:00,286,40.75,266.91846
1989-12-15 9:00:00,286,40.75,269.07108
1989-12-16 9:00:00,286,40.75,269.95013
1989-12-17 9:00:00,286,40.75,268.24707
1989-12-18 9:00:00,286,40.75,268.25256
1989-12-19 9:00:00,286,40.75,266.74475
1989-12-20 9:00:00,286,40.75,269.4464
1989-12-21 9:00:00,286,40.75,266.57996
1989-12-22 9:00:00,286,40.75,262.90643
1989-12-23 9:00:00,286,40.75,261.8142
1989-12-24 9:00:00,286,40.75,262.36456
1989-12-25 9:00:00,286,40.75,264.4693
1989-12-26 9:00:00,286,40.75,270.25137
1989-12-27 9:00:00,286,40.75,263.58597
1989-12-28 9:00:00,286,40.75,267.4349
1989-12-29 9:00:00,286,40.75,269.49643
1989-12-30 9:00:00,286,40.75,270.4649
1989-12-31 9:00:00,286,40.75,273.28012
1990-01-01 9:00:00,286,40.75,278.08228
1990-01-02 9:00:00,286,40.75,273.61057
1990-01-03 9:00:00,286,40.75,274.4854
1990-01-04 9:00:00,286,40.75,275.176
1990-01-05 9:00:00,286,40.75,278.71353
1990-01-06 9:00:00,286,40.75,274.14523
1990-01-07 9:00:00,286,40.75,273.14752
1990-01-08 9:00:00,286,40.75,273.86053
1990-01-09 9:00:00,286,40.75,274.4778
1990-01-10 9:00:00,286,40.75,277.4629
1990-01-11 9:00:00,286,40.75,276.4961
1990-01-12 9:00:00,286,40.75,275.9335
1990-01-13 9:00:00,286,40.75,271.80875
1990-01-14 9:00:00,286,40.75,270.46448
1990-01-15 9:00:00,286,40.75,273.84274
1990-01-16 9:00:00,286,40.75,276.2224
1990-01-17 9:00:00,286,40.75,279.21262
1990-01-18 9:00:00,286,40.75,282.9997
1990-01-19 9:00:00,286,40.75,278.3153
1990-01-20 9:00:00,286,40.75,272.06464
1990-01-21 9:00:00,286,40.75,273.80927
1990-01-22 9:00:00,286,40.75,273.75418
1990-01-23 9:00:00,286,40.75,275.64838
1990-01-24 9:00:00,286,40.75,278.1522
1990-01-25 9:00:00,286,40.75,280.06714
1990-01-26 9:00:00,286,40.75,281.10382
1990-01-27 9:00:00,286,40.75,275.4988
1990-01-28 9:00:00,286,40.75,277.83487
1990-01-29 9:00:00,286,40.75,277.5866
1990-01-30 9:00:00,286,40.75,278.71228
1990-01-31 9:00:00,286,40.75,276.54016
1990-02-01 9:00:00,286,40.75,276.9939
1990-02-02 9:00:00,286,40.75,281.7139
1990-02-03 9:00:00,286,40.75,275.84326
1990-02-04 9:00:00,286,40.75,275.506
1990-02-05 9:00:00,286,40.75,272.3756
1990-02-06 9:00:00,286,40.75,275.97247
1990-02-07 9:00:00,286,40.75,278.95416
1990-02-08 9:00:00,286,40.75,278.68896
1990-02-09 9:00:00,286,40.75,281.34235
1990-02-10 9:00:00,286,40.75,282.86877
1990-02-11 9:00:00,286,40.75,276.43002
1990-02-12 9:00:00,286,40.75,276.72107
1990-02-13 9:00:00,286,40.75,276.27368
1990-02-14 9:00:00,286,40.75,283.0069
1990-02-15 9:00:00,286,40.75,276.99814
1990-02-16 9:00:00,286,40.75,278.37927
1990-02-17 9:00:00,286,40.75,282.96582
1990-02-18 9:00:00,286,40.75,271.60583
1990-02-19 9:00:00,286,40.75,277.4235
1990-02-20 9:00:00,286,40.75,275.73352
1990-02-21 9:00:00,286,40.75,273.23438
1990-02-22 9:00:00,286,40.75,278.94952
1990-02-23 9:00:00,286,40.75,287.56122
1990-02-24 9:00:00,286,40.75,278.64026
1990-02-25 9:00:00,286,40.75,272.17014
1990-02-26 9:00:00,286,40.75,263.65036
1990-02-27 9:00:00,286,40.75,269.95227
1990-02-28 9:00:00,286,40.75,273.99866
1990-03-01 9:00:00,286,40.75,272.66284
1990-03-02 9:00:00,286,40.75,276.26056
1990-03-03 9:00:00,286,40.75,279.9324
1990-03-04 9:00:00,286,40.75,274.41425
1990-03-05 9:00:00,286,40.75,272.25104
1990-03-06 9:00:00,286,40.75,272.97253
1990-03-07 9:00:00,286,40.75,267.34042
1990-03-08 9:00:00,286,40.75,270.34033
1990-03-09 9:00:00,286,40.75,275.667
1990-03-10 9:00:00,286,40.75,278.833
1990-03-11 9:00:00,286,40.75,280.85303
1990-03-12 9:00:00,286,40.75,283.55383
1990-03-13 9:00:00,286,40.75,284.73627
1990-03-14 9:00:00,286,40.75,285.90897
1990-03-15 9:00:00,286,40.75,282.45782
1990-03-16 9:00:00,286,40.75,287.5523
1990-03-17 9:00:00,286,40.75,289.8672
1990-03-18 9:00:00,286,40.75,285.50055
1990-03-19 9:00:00,286,40.75,281.83252
1990-03-20 9:00:00,286,40.75,282.1651
1990-03-21 9:00:00,286,40.75,278.5962
1990-03-22 9:00:00,286,40.75,281.44104
1990-03-23 9:00:00,286,40.75,285.37387
1990-03-24 9:00:00,286,40.75,276.04788
1990-03-25 9:00:00,286,40.75,276.07288
1990-03-26 9:00:00,286,40.75,278.79785
1990-03-27 9:00:00,286,40.75,275.14252
1990-03-28 9:00:00,286,40.75,276.22073
1990-03-29 9:00:00,286,40.75,279.29437
1990-03-30 9:00:00,286,40.75,277.34427
1990-03-31 9:00:00,286,40.75,277.34003
1990-04-01 9:00:00,286,40.75,279.34354
1990-04-02 9:00:00,286,40.75,279.85486
1990-04-03 9:00:00,286,40.75,279.90527
1990-04-04 9:00:00,286,40.75,279.29395
1990-04-05 9:00:00,286,40.75,280.7433
1990-04-06 9:00:00,286,40.75,282.3485
1990-04-07 9:00:00,286,40.75,277.77216
1990-04-08 9:00:00,286,40.75,278.3797
1990-04-09 9:00:00,286,40.75,280.6344
1990-04-10 9:00:00,286,40.75,285.30823
1990-04-11 9:00:00,286,40.75,286.89606
1990-04-12 9:00:00,286,40.75,278.93256
1990-04-13 9:00:00,286,40.75,278.1645
1990-04-14 9:00:00,286,40.75,280.03662
1990-04-15 9:00:00,286,40.75,283.95673
1990-04-16 9:00:00,286,40.75,285.00443
1990-04-17 9:00:00,286,40.75,286.1712
1990-04-18 9:00:00,286,40.75,280.19635
1990-04-19 9:00:00,286,40.75,281.93756
1990-04-20 9:00:00,286,40.75,284.44437
1990-04-21 9:00:00,286,40.75,286.77576
1990-04-22 9:00:00,286,40.75,286.433
1990-04-23 9:00:00,286,40.75,289.70197
1990-04-24 9:00:00,286,40.75,287.29346
1990-04-25 9:00:00,286,40.75,284.2478
1990-04-26 9:00:00,286,40.75,290.0087
1990-04-27 9:00:00,286,40.75,290.13028
1990-04-28 9:00:00,286,40.75,295.318
1990-04-29 9:00:00,286,40.75,288.9576
1990-04-30 9:00:00,286,40.75,284.75745
1990-05-01 9:00:00,286,40.75,288.5907
1990-05-02 9:00:00,286,40.75,291.20764
1990-05-03 9:00:00,286,40.75,287.52985
1990-05-04 9:00:00,286,40.75,287.31042
1990-05-05 9:00:00,286,40.75,284.37787
1990-05-06 9:00:00,286,40.75,286.5597
1990-05-07 9:00:00,286,40.75,287.55106
1990-05-08 9:00:00,286,40.75,288.80298
1990-05-09 9:00:00,286,40.75,290.6192
1990-05-10 9:00:00,286,40.75,292.84
1990-05-11 9:00:00,286,40.75,287.13843
1990-05-12 9:00:00,286,40.75,285.70688
1990-05-13 9:00:00,286,40.75,288.24246
1990-05-14 9:00:00,286,40.75,290.33746
1990-05-15 9:00:00,286,40.75,291.15936
1990-05-16 9:00:00,286,40.75,289.55792
1990-05-17 9:00:00,286,40.75,290.93353
1990-05-18 9:00:00,286,40.75,289.4355
1990-05-19 9:00:00,286,40.75,288.82584
1990-05-20 9:00:00,286,40.75,288.52673
1990-05-21 9:00:00,286,40.75,283.57544
1990-05-22 9:00:00,286,40.75,284.26514
1990-05-23 9:00:00,286,40.75,286.70798
1990-05-24 9:00:00,286,40.75,287.99716
1990-05-25 9:00:00,286,40.75,289.53125
1990-05-26 9:00:00,286,40.75,290.42853
1990-05-27 9:00:00,286,40.75,288.24078
1990-05-28 9:00:00,286,40.75,290.67215
1990-05-29 9:00:00,286,40.75,288.3598
1990-05-30 9:00:00,286,40.75,287.96072
1990-05-31 9:00:00,286,40.75,289.24188
1990-06-01 9:00:00,286,40.75,292.7002
1990-06-02 9:00:00,286,40.75,294.79434
1990-06-03 9:00:00,286,40.75,296.34366
1990-06-04 9:00:00,286,40.75,294.7257
1990-06-05 9:00:00,286,40.75,289.08978
1990-06-06 9:00:00,286,40.75,291.86008
1990-06-07 9:00:00,286,40.75,295.31122
1990-06-08 9:00:00,286,40.75,294.11014
1990-06-09 9:00:00,286,40.75,293.54456
1990-06-10 9:00:00,286,40.75,296.22717
1990-06-11 9:00:00,286,40.75,292.01428
1990-06-12 9:00:00,286,40.75,290.6929
1990-06-13 9:00:00,286,40.75,293.15817
1990-06-14 9:00:00,286,40.75,293.0243
1990-06-15 9:00:00,286,40.75,291.66986
1990-06-16 9:00:00,286,40.75,293.42422
1990-06-17 9:00:00,286,40.75,294.46854
1990-06-18 9:00:00,286,40.75,295.01422
1990-06-19 9:00:00,286,40.75,295.6692
1990-06-20 9:00:00,286,40.75,294.79688
1990-06-21 9:00:00,286,40.75,295.95856
1990-06-22 9:00:00,286,40.75,297.904
1990-06-23 9:00:00,286,40.75,297.0338
1990-06-24 9:00:00,286,40.75,296.81308
1990-06-25 9:00:00,286,40.75,295.1265
1990-06-26 9:00:00,286,40.75,296.5034
1990-06-27 9:00:00,286,40.75,297.78537
1990-06-28 9:00:00,286,40.75,298.42935
1990-06-29 9:00:00,286,40.75,298.03534
1990-06-30 9:00:00,286,40.75,298.6327
1990-07-01 9:00:00,286,40.75,297.22064
1990-07-02 9:00:00,286,40.75,294.136
1990-07-03 9:00:00,286,40.75,296.106
1990-07-04 9:00:00,286,40.75,299.56262
1990-07-05 9:00:00,286,40.75,303.6827
1990-07-06 9:00:00,286,40.75,297.49857
1990-07-07 9:00:00,286,40.75,294.69394
1990-07-08 9:00:00,286,40.75,295.88568
1990-07-09 9:00:00,286,40.75,298.68777
1990-07-10 9:00:00,286,40.75,299.23132
1990-07-11 9:00:00,286,40.75,296.2547
1990-07-12 9:00:00,286,40.75,292.57947
1990-07-13 9:00:00,286,40.75,290.98056
1990-07-14 9:00:00,286,40.75,293.1281
1990-07-15 9:00:00,286,40.75,297.12024
1990-07-16 9:00:00,286,40.75,298.67804
1990-07-17 9:00:00,286,40.75,298.31876
1990-07-18 9:00:00,286,40.75,299.89478
1990-07-19 9:00:00,286,40.75,300.74207
1990-07-20 9:00:00,286,40.75,300.96155
1990-07-21 9:00:00,286,40.75,299.6986
1990-07-22 9:00:00,286,40.75,298.0239
1990-07-23 9:00:00,286,40.75,299.8846
1990-07-24 9:00:00,286,40.75,297.36002
1990-07-25 9:00:00,286,40.75,298.54202
1990-07-26 9:00:00,286,40.75,299.3385
1990-07-27 9:00:00,286,40.75,297.45197
1990-07-28 9:00:00,286,40.75,297.2808
1990-07-29 9:00:00,286,40.75,297.23633
1990-07-30 9:00:00,286,40.75,297.14734
1990-07-31 9:00:00,286,40.75,297.65573
1990-08-01 9:00:00,286,40.75,295.46246
1990-08-02 9:00:00,286,40.75,296.42288
1990-08-03 9:00:00,286,40.75,298.61362
1990-08-04 9:00:00,286,40.75,299.77573
1990-08-05 9:00:00,286,40.75,297.76587
1990-08-06 9:00:00,286,40.75,297.18463
1990-08-07 9:00:00,286,40.75,297.46298
1990-08-08 9:00:00,286,40.75,297.82858
1990-08-09 9:00:00,286,40.75,298.26028
1990-08-10 9:00:00,286,40.75,297.02405
1990-08-11 9:00:00,286,40.75,297.2143
1990-08-12 9:00:00,286,40.75,298.26328
1990-08-13 9:00:00,286,40.75,299.69565
1990-08-14 9:00:00,286,40.75,297.28885
1990-08-15 9:00:00,286,40.75,297.60022
1990-08-16 9:00:00,286,40.75,297.79257
1990-08-17 9:00:00,286,40.75,299.24997
1990-08-18 9:00:00,286,40.75,299.5122
1990-08-19 9:00:00,286,40.75,297.40704
1990-08-20 9:00:00,286,40.75,289.71722
1990-08-21 9:00:00,286,40.75,291.3428
1990-08-22 9:00:00,286,40.75,293.3086
1990-08-23 9:00:00,286,40.75,293.26492
1990-08-24 9:00:00,286,40.75,293.61148
1990-08-25 9:00:00,286,40.75,295.92084
1990-08-26 9:00:00,286,40.75,297.4172
1990-08-27 9:00:00,286,40.75,298.22638
1990-08-28 9:00:00,286,40.75,298.35733
1990-08-29 9:00:00,286,40.75,298.1006
1990-08-30 9:00:00,286,40.75,296.2132
1990-08-31 9:00:00,286,40.75,296.056
1990-09-01 9:00:00,286,40.75,295.77512
1990-09-02 9:00:00,286,40.75,296.9228
1990-09-03 9:00:00,286,40.75,296.6449
1990-09-04 9:00:00,286,40.75,293.01837
1990-09-05 9:00:00,286,40.75,293.01498
1990-09-06 9:00:00,286,40.75,296.54828
1990-09-07 9:00:00,286,40.75,297.91077
1990-09-08 9:00:00,286,40.75,292.9849
1990-09-09 9:00:00,286,40.75,289.56174
1990-09-10 9:00:00,286,40.75,293.71698
1990-09-11 9:00:00,286,40.75,295.81833
1990-09-12 9:00:00,286,40.75,296.53854
1990-09-13 9:00:00,286,40.75,296.2132
1990-09-14 9:00:00,286,40.75,296.02972
1990-09-15 9:00:00,286,40.75,295.62598
1990-09-16 9:00:00,286,40.75,291.52963
1990-09-17 9:00:00,286,40.75,287.8027
1990-09-18 9:00:00,286,40.75,285.6535
1990-09-19 9:00:00,286,40.75,287.01047
1990-09-20 9:00:00,286,40.75,289.97058
1990-09-21 9:00:00,286,40.75,288.3628
1990-09-22 9:00:00,286,40.75,289.5253
1990-09-23 9:00:00,286,40.75,288.56064
1990-09-24 9:00:00,286,40.75,286.60715
1990-09-25 9:00:00,286,40.75,286.73846
1990-09-26 9:00:00,286,40.75,289.98834
1990-09-27 9:00:00,286,40.75,289.64563
1990-09-28 9:00:00,286,40.75,290.77213
1990-09-29 9:00:00,286,40.75,291.6046
1990-09-30 9:00:00,286,40.75,292.70612
1990-10-01 9:00:00,286,40.75,289.86594
1990-10-02 9:00:00,286,40.75,288.54327
1990-10-03 9:00:00,286,40.75,287.94464
1990-10-04 9:00:00,286,40.75,291.30212
1990-10-05 9:00:00,286,40.75,289.85236
1990-10-06 9:00:00,286,40.75,292.7362
1990-10-07 9:00:00,286,40.75,293.19418
1990-10-08 9:00:00,286,40.75,293.37
1990-10-09 9:00:00,286,40.75,294.65244
1990-10-10 9:00:00,286,40.75,294.3529
1990-10-11 9:00:00,286,40.75,293.96313
1990-10-12 9:00:00,286,40.75,293.7229
1990-10-13 9:00:00,286,40.75,294.9638
1990-10-14 9:00:00,286,40.75,295.024
1990-10-15 9:00:00,286,40.75,293.61023
1990-10-16 9:00:00,286,40.75,289.0728
1990-10-17 9:00:00,286,40.75,288.09122
1990-10-18 9:00:00,286,40.75,293.05692
1990-10-19 9:00:00,286,40.75,286.2284
1990-10-20 9:00:00,286,40.75,283.7343
1990-10-21 9:00:00,286,40.75,284.85193
1990-10-22 9:00:00,286,40.75,288.44583
1990-10-23 9:00:00,286,40.75,290.54166
1990-10-24 9:00:00,286,40.75,290.19427
1990-10-25 9:00:00,286,40.75,285.4904
1990-10-26 9:00:00,286,40.75,283.86395
1990-10-27 9:00:00,286,40.75,279.682
1990-10-28 9:00:00,286,40.75,281.852
1990-10-29 9:00:00,286,40.75,281.3394
1990-10-30 9:00:00,286,40.75,280.07135
1990-10-31 9:00:00,286,40.75,284.30286
1990-11-01 9:00:00,286,40.75,283.79575
1990-11-02 9:00:00,286,40.75,286.50928
1990-11-03 9:00:00,286,40.75,289.23383
1990-11-04 9:00:00,286,40.75,288.50937
1990-11-05 9:00:00,286,40.75,286.79608
1990-11-06 9:00:00,286,40.75,286.60205
1990-11-07 9:00:00,286,40.75,281.79736
1990-11-08 9:00:00,286,40.75,281.13602
1990-11-09 9:00:00,286,40.75,277.6603
1990-11-10 9:00:00,286,40.75,284.16516
1990-11-11 9:00:00,286,40.75,280.99622
1990-11-12 9:00:00,286,40.75,278.88257
1990-11-13 9:00:00,286,40.75,277.28455
1990-11-14 9:00:00,286,40.75,276.7804
1990-11-15 9:00:00,286,40.75,280.48273
1990-11-16 9:00:00,286,40.75,284.84048
1990-11-17 9:00:00,286,40.75,284.13425
1990-11-18 9:00:00,286,40.75,276.9897
1990-11-19 9:00:00,286,40.75,276.25336
1990-11-20 9:00:00,286,40.75,278.453
1990-11-21 9:00:00,286,40.75,279.31302
1990-11-22 9:00:00,286,40.75,278.49536
1990-11-23 9:00:00,286,40.75,281.71896
1990-11-24 9:00:00,286,40.75,280.7094
1990-11-25 9:00:00,286,40.75,281.3114
1990-11-26 9:00:00,286,40.75,282.7849
1990-11-27 9:00:00,286,40.75,281.38257
1990-11-28 9:00:00,286,40.75,284.16348
1990-11-29 9:00:00,286,40.75,287.01047
1990-11-30 9:00:00,286,40.75,277.40106
1990-12-01 9:00:00,286,40.75,276.84943
1990-12-02 9:00:00,286,40.75,279.37445
1990-12-03 9:00:00,286,40.75,278.9686
1990-12-04 9:00:00,286,40.75,284.0847
1990-12-05 9:00:00,286,40.75,275.56534
1990-12-06 9:00:00,286,40.75,275.21793
1990-12-07 9:00:00,286,40.75,277.85986
1990-12-08 9:00:00,286,40.75,278.7864
1990-12-09 9:00:00,286,40.75,277.4489
1990-12-10 9:00:00,286,40.75,279.95358
1990-12-11 9:00:00,286,40.75,275.5039
1990-12-12 9:00:00,286,40.75,276.46985
1990-12-13 9:00:00,286,40.75,279.90698
1990-12-14 9:00:00,286,40.75,276.75116
1990-12-15 9:00:00,286,40.75,273.3551
1990-12-16 9:00:00,286,40.75,278.42163
1990-12-17 9:00:00,286,40.75,278.4068
1990-12-18 9:00:00,286,40.75,279.63583
1990-12-19 9:00:00,286,40.75,282.82428
1990-12-20 9:00:00,286,40.75,276.36478
1990-12-21 9:00:00,286,40.75,280.22302
1990-12-22 9:00:00,286,40.75,285.91107
1990-12-23 9:00:00,286,40.75,288.32593
1990-12-24 9:00:00,286,40.75,285.09808
1990-12-25 9:00:00,286,40.75,271.78757
1990-12-26 9:00:00,286,40.75,271.47363
1990-12-27 9:00:00,286,40.75,270.63565
1990-12-28 9:00:00,286,40.75,271.25714
1990-12-29 9:00:00,286,40.75,275.0362
1990-12-30 9:00:00,286,40.75,279.81207
1990-12-31 9:00:00,286,40.75,281.05002
1991-01-01 9:00:00,286,40.75,272.2112
1991-01-02 9:00:00,286,40.75,276.19022
1991-01-03 9:00:00,286,40.75,275.41324
1991-01-04 9:00:00,286,40.75,273.64743
1991-01-05 9:00:00,286,40.75,272.23578
1991-01-06 9:00:00,286,40.75,276.12878
1991-01-07 9:00:00,286,40.75,274.76294
1991-01-08 9:00:00,286,40.75,268.8783
1991-01-09 9:00:00,286,40.75,271.64435
1991-01-10 9:00:00,286,40.75,274.8697
1991-01-11 9:00:00,286,40.75,270.4937
1991-01-12 9:00:00,286,40.75,273.65082
1991-01-13 9:00:00,286,40.75,273.78046
1991-01-14 9:00:00,286,40.75,270.53946
1991-01-15 9:00:00,286,40.75,274.6371
1991-01-16 9:00:00,286,40.75,277.21802
1991-01-17 9:00:00,286,40.75,279.74557
1991-01-18 9:00:00,286,40.75,276.0877
1991-01-19 9:00:00,286,40.75,276.23343
1991-01-20 9:00:00,286,40.75,278.76566
1991-01-21 9:00:00,286,40.75,274.6977
1991-01-22 9:00:00,286,40.75,264.98404
1991-01-23 9:00:00,286,40.75,266.5846
1991-01-24 9:00:00,286,40.75,273.44153
1991-01-25 9:00:00,286,40.75,268.87915
1991-01-26 9:00:00,286,40.75,266.80365
1991-01-27 9:00:00,286,40.75,271.7541
1991-01-28 9:00:00,286,40.75,276.99432
1991-01-29 9:00:00,286,40.75,273.8885
1991-01-30 9:00:00,286,40.75,277.53873
1991-01-31 9:00:00,286,40.75,276.97485
1991-02-01 9:00:00,286,40.75,270.01074
1991-02-02 9:00:00,286,40.75,273.40594
1991-02-03 9:00:00,286,40.75,277.87976
1991-02-04 9:00:00,286,40.75,279.36215
1991-02-05 9:00:00,286,40.75,279.17365
1991-02-06 9:00:00,286,40.75,283.95462
1991-02-07 9:00:00,286,40.75,278.65082
1991-02-08 9:00:00,286,40.75,278.35513
1991-02-09 9:00:00,286,40.75,276.86725
1991-02-10 9:00:00,286,40.75,277.56415
1991-02-11 9:00:00,286,40.75,274.3363
1991-02-12 9:00:00,286,40.75,268.91473
1991-02-13 9:00:00,286,40.75,272.46667
1991-02-14 9:00:00,286,40.75,277.15363
1991-02-15 9:00:00,286,40.75,276.04703
1991-02-16 9:00:00,286,40.75,267.63443
1991-02-17 9:00:00,286,40.75,269.84256
1991-02-18 9:00:00,286,40.75,273.49323
1991-02-19 9:00:00,286,40.75,276.97992
1991-02-20 9:00:00,286,40.75,284.33548
1991-02-21 9:00:00,286,40.75,277.6027
1991-02-22 9:00:00,286,40.75,281.0051
1991-02-23 9:00:00,286,40.75,274.5299
1991-02-24 9:00:00,286,40.75,271.88077
1991-02-25 9:00:00,286,40.75,276.59607
1991-02-26 9:00:00,286,40.75,274.72437
1991-02-27 9:00:00,286,40.75,272.75647
1991-02-28 9:00:00,286,40.75,273.04413
1991-03-01 9:00:00,286,40.75,278.04163
1991-03-02 9:00:00,286,40.75,285.80304
1991-03-03 9:00:00,286,40.75,286.31778
1991-03-04 9:00:00,286,40.75,283.59027
1991-03-05 9:00:00,286,40.75,279.28125
1991-03-06 9:00:00,286,40.75,279.82947
1991-03-07 9:00:00,286,40.75,282.82175
1991-03-08 9:00:00,286,40.75,275.65134
1991-03-09 9:00:00,286,40.75,274.18207
1991-03-10 9:00:00,286,40.75,275.77927
1991-03-11 9:00:00,286,40.75,273.97745
1991-03-12 9:00:00,286,40.75,273.88892
1991-03-13 9:00:00,286,40.75,275.37256
1991-03-14 9:00:00,286,40.75,275.9856
1991-03-15 9:00:00,286,40.75,275.11963
1991-03-16 9:00:00,286,40.75,277.15787
1991-03-17 9:00:00,286,40.75,279.1601
1991-03-18 9:00:00,286,40.75,281.00848
1991-03-19 9:00:00,286,40.75,281.6444
1991-03-20 9:00:00,286,40.75,281.32666
1991-03-21 9:00:00,286,40.75,279.4719
1991-03-22 9:00:00,286,40.75,277.9014
1991-03-23 9:00:00,286,40.75,276.99304
1991-03-24 9:00:00,286,40.75,278.35852
1991-03-25 9:00:00,286,40.75,280.0091
1991-03-26 9:00:00,286,40.75,279.69812
1991-03-27 9:00:00,286,40.75,280.82632
1991-03-28 9:00:00,286,40.75,287.5786
1991-03-29 9:00:00,286,40.75,285.51624
1991-03-30 9:00:00,286,40.75,278.1115
1991-03-31 9:00:00,286,40.75,276.97272
1991-04-01 9:00:00,286,40.75,278.33478
1991-04-02 9:00:00,286,40.75,278.6678
1991-04-03 9:00:00,286,40.75,279.721
1991-04-04 9:00:00,286,40.75,281.16016
1991-04-05 9:00:00,286,40.75,284.90656
1991-04-06 9:00:00,286,40.75,287.6053
1991-04-07 9:00:00,286,40.75,291.4877
1991-04-08 9:00:00,286,40.75,293.06073
1991-04-09 9:00:00,286,40.75,293.8678
1991-04-10 9:00:00,286,40.75,291.08014
1991-04-11 9:00:00,286,40.75,284.64563
1991-04-12 9:00:00,286,40.75,281.60587
1991-04-13 9:00:00,286,40.75,281.39276
1991-04-14 9:00:00,286,40.75,279.6922
1991-04-15 9:00:00,286,40.75,281.28812
1991-04-16 9:00:00,286,40.75,285.97122
1991-04-17 9:00:00,286,40.75,287.57562
1991-04-18 9:00:00,286,40.75,281.99307
1991-04-19 9:00:00,286,40.75,281.35248
1991-04-20 9:00:00,286,40.75,281.247
1991-04-21 9:00:00,286,40.75,281.02798
1991-04-22 9:00:00,286,40.75,280.57
1991-04-23 9:00:00,286,40.75,285.64966
1991-04-24 9:00:00,286,40.75,285.55392
1991-04-25 9:00:00,286,40.75,285.70602
1991-04-26 9:00:00,286,40.75,287.85565
1991-04-27 9:00:00,286,40.75,289.96338
1991-04-28 9:00:00,286,40.75,288.71823
1991-04-29 9:00:00,286,40.75,285.02817
1991-04-30 9:00:00,286,40.75,285.63525
1991-05-01 9:00:00,286,40.75,288.58264
1991-05-02 9:00:00,286,40.75,287.52225
1991-05-03 9:00:00,286,40.75,285.92886
1991-05-04 9:00:00,286,40.75,286.583
1991-05-05 9:00:00,286,40.75,288.46405
1991-05-06 9:00:00,286,40.75,288.63815
1991-05-07 9:00:00,286,40.75,288.3988
1991-05-08 9:00:00,286,40.75,288.56064
1991-05-09 9:00:00,286,40.75,288.00394
1991-05-10 9:00:00,286,40.75,288.65552
1991-05-11 9:00:00,286,40.75,289.49225
1991-05-12 9:00:00,286,40.75,293.56488
1991-05-13 9:00:00,286,40.75,296.30807
1991-05-14 9:00:00,286,40.75,296.04245
1991-05-15 9:00:00,286,40.75,294.9079
1991-05-16 9:00:00,286,40.75,295.35907
1991-05-17 9:00:00,286,40.75,295.94754
1991-05-18 9:00:00,286,40.75,291.56818
1991-05-19 9:00:00,286,40.75,286.8694
1991-05-20 9:00:00,286,40.75,287.7146
1991-05-21 9:00:00,286,40.75,290.07986
1991-05-22 9:00:00,286,40.75,295.61835
1991-05-23 9:00:00,286,40.75,295.71115
1991-05-24 9:00:00,286,40.75,292.43118
1991-05-25 9:00:00,286,40.75,298.04678
1991-05-26 9:00:00,286,40.75,297.70615
1991-05-27 9:00:00,286,40.75,294.46304
1991-05-28 9:00:00,286,40.75,299.00296
1991-05-29 9:00:00,286,40.75,299.08347
1991-05-30 9:00:00,286,40.75,298.25946
1991-05-31 9:00:00,286,40.75,298.63354
1991-06-01 9:00:00,286,40.75,298.84494
1991-06-02 9:00:00,286,40.75,296.81818
1991-06-03 9:00:00,286,40.75,296.74277
1991-06-04 9:00:00,286,40.75,292.97516
1991-06-05 9:00:00,286,40.75,289.50922
1991-06-06 9:00:00,286,40.75,289.36642
